NO
NO
NO
RED
ORANGE
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
YELLOW
NO
NO
NO
NO
NO
NO
NO
GREEN
NO
LIGHT
NO
DARK
NO
NO
NO
NO
PINK
PURPLE
WHITE
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
RED
ORANGE
YELLOW
GREEN
LIGHT
DARK
NO
PURPLE
PINK
WHITE
NO
NO
NO
NO
NO
NO
NO
NO
NO
RED
ORANGE
YELLOW
GREEN
LIGHT
DARK
PURPLE
PINK
WHITE
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
RED
NO
ORANGE
YELLOW
GREEN
LIGHT
DARK
PURPLE
PINK
WHITE
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
RED
ORANGE
NO
YELLOW
GREEN
LIGHT
DARK
PURPLE
PINK
WHITE
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
PURPLE
NO
NO
NO
PURPLE
NO
NO
PURPLE
NO
NO
NO
NO
NO
PURPLE
NO
NO
NO
NO
PURPLE
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
PINK
NO
NO
PINK
NO
NO
PINK
NO
NO
PINK
NO
NO
NO
PINK
NO
NO
NO
NO
NO
NO
NO
NO
NO
WHITE
NO
NO
NO
WHITE
NO
NO
WHITE
NO
NO
WHITE
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
WHITE
NO
NO
NO
NO
NO
NO
NO
RED
NO
NO
RED
NO
NO
RED
NO
NO
RED
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
RED
NO
NO
NO
NO
NO
NO
NO
ORANGE
NO
NO
ORANGE
NO
NO
ORANGE
NO
NO
ORANGE
NO
NO
ORANGE
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
YELLOW
NO
NO
YELLOW
NO
NO
YELLOW
NO
NO
YELLOW
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
YELLOW
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
GREEN
NO
NO
GREEN
NO
NO
GREEN
NO
NO
GREEN
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
GREEN
NO
NO
NO
NO
NO
LIGHT
NO
NO
LIGHT
NO
NO
LIGHT
NO
NO
LIGHT
NO
NO
LIGHT
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
DARK
NO
NO
DARK
NO
NO
DARK
NO
NO
DARK
NO
NO
DARK
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
NO
RED
NO
NO
NO
NO
ORANGE
YELLOW
GREEN
DARK
