90.26
90.18
89.91
89.56
90.35
90.09
90.00
89.38
90.44
90.18
90.00
89.38
90.44
90.18
90.00
89.38
90.44
90.18
90.00
89.30
90.53
90.18
90.00
89.38
90.35
90.26
90.00
89.30
90.62
90.09
89.91
89.38
90.44
90.18
90.09
89.38
90.44
90.18
90.00
89.21
90.35
90.35
90.09
89.21
90.44
90.26
90.00
89.38
90.35
90.26
90.09
89.21
90.26
90.53
90.00
89.21
90.18
90.62
90.00
89.21
90.18
90.53
90.00
89.21
90.26
90.53
90.00
89.21
90.18
90.62
90.00
89.21
90.09
90.70
90.09
89.12
90.18
90.62
90.00
89.21
90.09
90.70
90.00
89.21
90.09
90.70
90.00
89.21
90.09
90.70
90.00
89.21
90.09
90.70
90.00
89.21
90.09
90.70
90.00
89.21
90.00
90.88
89.91
89.21
90.00
90.79
90.00
89.30
90.09
90.62
90.00
89.21
90.18
90.62
90.00
89.21
90.18
90.62
90.00
89.30
90.09
90.62
90.00
89.21
90.18
90.62
90.00
89.21
90.18
90.62
90.09
89.12
90.00
90.79
90.00
89.30
90.00
90.70
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.30
89.91
90.79
90.00
89.30
89.91
90.79
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
90.00
90.79
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
90.00
89.21
89.91
90.88
